RUNID 	DATESTART	see_oh1 [e/pxl]	occ_oh1 [e/pxl]	see_oh2 [e/pxl]	occ_oh2 [e/pxl]	see_oh3 [e/pxl]	occ_oh3 [e/pxl]	see_oh4 [e/pxl]	occ_oh4 [e/pxl]	lamb_1_ovx [e/pxl]	err_lamb_1_ovx [e/pxl] 	lamb_2_ovx [e/pxl]	err_lamb_2_ovx [e/pxl] 	RN_1_ovx [e]	err_RN_1_ovx [e]	RN_2_ovx [e] 	err_RN_2_ovx [e] 	lamb_1_ovy [e/pxl]	err_lamb_1_ovy [e/pxl] 	lamb_2_ovy [e/pxl]	err_lamb_2_ovy [e/pxl] image_duration [day] exposure_active_area [day] exposure OVX [day] exposure OVY [day] 
277     	2025-02-25T16:56:33	0.00338515	0.00941548	0.00656979	0.0196618	0.00981525	0.0285013	0.0131259	0.0375339	0.0066054	0.00110744	0.00653178	0.00076648	0.226983	0.00201386	0.219294	0.00136946	0.168127	0.0050034	0.174366	0.00353938	0.0373032	0.017363	6.50687e-05	0.0173945
279     	2025-02-25T18:00:23	0.00352778	0.00909162	0.00681896	0.0187843	0.0100236	0.0274755	0.0132964	0.0362412	0.00468593	0.000945762	0.00653854	0.000775054	0.228264	0.00208373	0.218252	0.00137703	0.160029	0.00480638	0.160916	0.00333999	0.0373148	0.0173684	6.50889e-05	0.0173999
281     	2025-02-25T19:04:14	0.00350881	0.00845372	0.00674668	0.017988	0.00997715	0.026564	0.0132499	0.0356315	0.00711728	0.0011571	0.00668276	0.00076895	0.222791	0.00199897	0.214354	0.00137218	0.15559	0.00472238	0.161406	0.00336495	0.0373148	0.0173684	6.50889e-05	0.0173999
283     	2025-02-25T20:08:04	0.00337076	0.00865458	0.00654633	0.0182479	0.00976149	0.0267473	0.0130758	0.0354616	0.00359825	0.000840324	0.00423499	0.000627428	0.224412	0.00201841	0.215392	0.0013809	0.150072	0.00466237	0.156359	0.00332372	0.0373148	0.0173684	6.50889e-05	0.0173999
285     	2025-02-25T21:11:55	0.0033845	0.00866308	0.00649751	0.0180805	0.00970467	0.0260777	0.0129927	0.0344737	0.00555535	0.00103207	0.00590342	0.00072093	0.2235	0.00204014	0.21569	0.00140095	0.158668	0.00484284	0.167094	0.00347043	0.0373148	0.0173684	6.50889e-05	0.0173999
287     	2025-02-25T22:15:46	0.00342114	0.00847269	0.00666045	0.0178314	0.00985313	0.0265951	0.0131357	0.0357689	0.00359851	0.000846615	0.00525599	0.000684061	0.224431	0.00213671	0.216875	0.00142101	0.152791	0.00468897	0.157114	0.00330375	0.0373148	0.0173684	6.50889e-05	0.0173999
289     	2025-02-25T23:19:36	0.00347936	0.00833857	0.00672512	0.0176348	0.0098959	0.0259463	0.0132994	0.0346369	0.00568925	0.00103974	0.00580215	0.000708638	0.225895	0.00207537	0.216033	0.00136828	0.153071	0.00472899	0.153396	0.00327433	0.0373148	0.0173684	6.50889e-05	0.0173999
291     	2025-02-26T00:23:27	0.00335702	0.00932716	0.00655584	0.0188173	0.00981098	0.0271639	0.0130202	0.0356528	0.00298569	0.000791904	0.00521255	0.000687535	0.226375	0.00209386	0.216349	0.0014278	0.162943	0.00486561	0.166733	0.00342262	0.0373148	0.0173684	6.50889e-05	0.0173999
293     	2025-02-26T01:27:18	0.00342048	0.008597	0.00661861	0.0183202	0.00985008	0.0263147	0.0131943	0.0347193	0.00319611	0.000773432	0.00536886	0.000686809	0.224839	0.00203256	0.214372	0.00138164	0.154235	0.00475506	0.158556	0.00333412	0.0373148	0.0173684	6.50889e-05	0.0173999
295     	2025-02-26T02:31:08	0.00337861	0.00857541	0.00669342	0.0181376	0.0098684	0.0265976	0.0132053	0.0354567	0.0035832	0.00083488	0.00453901	0.000647668	0.22452	0.00196576	0.215663	0.0013493	0.158058	0.0048426	0.161301	0.0033781	0.0373148	0.0173684	6.50889e-05	0.0173999
297     	2025-02-26T03:34:59	0.0032772	0.00913546	0.00648863	0.0185199	0.00970834	0.0269342	0.0130648	0.0355844	0.00503327	0.00101148	0.00777614	0.000839713	0.223791	0.00199099	0.217524	0.00137577	0.149736	0.0046699	0.158412	0.00334757	0.0373148	0.0173684	6.50889e-05	0.0173999
299     	2025-02-26T04:38:50	0.00341525	0.00854989	0.00672132	0.0187621	0.00989406	0.0276374	0.0131473	0.0361361	0.0038601	0.000918209	0.00510991	0.000690497	0.223204	0.002018	0.21658	0.0013767	0.158496	0.00478073	0.161258	0.00334827	0.0373148	0.0173684	6.50889e-05	0.0173999
301     	2025-02-26T05:42:40	0.00339824	0.00878216	0.00662748	0.0181731	0.00982014	0.0266685	0.0130434	0.0353645	0.00513853	0.00100264	0.00500686	0.000666704	0.218351	0.00188683	0.214199	0.00134466	0.154206	0.00468846	0.15979	0.00332722	0.0373148	0.0173684	6.50889e-05	0.0173999
303     	2025-02-26T06:46:31	0.00334982	0.00855775	0.00654823	0.0181604	0.00973217	0.0265206	0.0130526	0.0349924	0.00675314	0.00113297	0.0059006	0.000721437	0.223099	0.00198985	0.216535	0.0013663	0.146533	0.00458198	0.150026	0.00321526	0.0373148	0.0173684	6.50889e-05	0.0173999
305     	2025-02-26T07:50:22	0.00342244	0.00857999	0.00669659	0.0179506	0.0099075	0.0265536	0.0132365	0.0348886	0.00700213	0.0011365	0.00717373	0.000795917	0.221213	0.00198524	0.212938	0.00133671	0.153015	0.00470172	0.156752	0.00328345	0.0373032	0.017363	6.50687e-05	0.0173945
307     	2025-02-26T08:54:12	0.00342702	0.00843278	0.00662558	0.0179043	0.00984824	0.0258608	0.0131009	0.0348311	0.00520938	0.00101647	0.00570546	0.000727219	0.224758	0.00195766	0.217949	0.00136969	0.143083	0.00449936	0.150862	0.00321723	0.0373148	0.0173684	6.50889e-05	0.0173999
309     	2025-02-26T09:58:03	0.00345254	0.00878477	0.00665094	0.0181693	0.009745	0.0270307	0.0129493	0.03591	0.00595192	0.00104808	0.00698025	0.000788861	0.221473	0.00197678	0.214596	0.00134607	0.159372	0.0048783	0.160152	0.00336137	0.0373148	0.0173684	6.50889e-05	0.0173999
311     	2025-02-26T11:01:54	0.00340805	0.00853746	0.00658627	0.0181776	0.00976699	0.0264565	0.0129768	0.0351458	0.00509864	0.0010118	0.00489927	0.000664457	0.2262	0.00210404	0.217433	0.00143265	0.146394	0.00458133	0.153009	0.00326904	0.0373032	0.017363	6.50687e-05	0.0173945
313     	2025-02-26T12:05:44	0.00336945	0.0086657	0.00653111	0.0185383	0.00975905	0.0265799	0.0131461	0.0347426	0.00405302	0.000886753	0.00578211	0.000737208	0.225242	0.0019521	0.217181	0.00132769	0.145032	0.00457273	0.156724	0.00333837	0.0373148	0.0173684	6.50889e-05	0.0173999
315     	2025-02-26T13:09:35	0.00329617	0.00880571	0.00652033	0.0180647	0.00962648	0.0265915	0.0129426	0.0350401	0.00675445	0.00116609	0.00746806	0.000815555	0.224786	0.00197381	0.217357	0.00134408	0.155235	0.0048352	0.163137	0.00344792	0.0373148	0.0173684	6.50889e-05	0.0173999
317     	2025-02-26T14:13:26	0.00330599	0.0084282	0.0065159	0.0182574	0.00974622	0.0265023	0.0130611	0.0354018	0.00568233	0.00103226	0.00601451	0.000732979	0.2233	0.00207234	0.216054	0.00140412	0.158479	0.00483781	0.164446	0.00342735	0.0373032	0.017363	6.50687e-05	0.0173945
319     	2025-02-26T15:17:16	0.00333935	0.00853877	0.00659451	0.0180831	0.00974805	0.0259543	0.013055	0.0340656	0.00439381	0.000920047	0.00488405	0.000674372	0.224541	0.00201357	0.218261	0.00138036	0.141273	0.00448312	0.152814	0.00326435	0.0373148	0.0173684	6.50889e-05	0.0173999
